group_id,phase,context,shape_bucket,session_ids,execution_class_id,class_signature,candidate_ids,semantic_plan_ids,raw_sample_count,p50_ms,mean_ms,cv,ci95_low_ms,ci95_high_ms,noise_aware_best,production_default_class,fingerprint_stable,contaminated
phase2_rmsnorm_norm_only_decode_bs1_t1_bf16,decode,norm_only,decode_bs1_s1,rms_d01;rms_d01_r02,exec_c893a4e9a00ea240,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,40,0.04951039999723435,0.04951039999723435,0.02047468165099396,0.048793599009513855,0.05022720098495483,True,False,True,False
phase2_rmsnorm_norm_only_decode_bs1_t1_bf16,decode,norm_only,decode_bs1_s1,rms_d01;rms_d01_r02,exec_509e152db68d2f80,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,40,0.04922879934310913,0.04922879934310913,0.020591758981345402,0.048511999845504764,0.0499455988407135,True,False,True,False
phase2_rmsnorm_norm_only_decode_bs1_t1_bf16,decode,norm_only,decode_bs1_s1,rms_d01;rms_d01_r02,exec_b7b2cf4788351395,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,40,0.052620801329612735,0.052620801329612735,0.02304849652909995,0.0517632007598877,0.053478401899337766,False,False,True,False
phase2_rmsnorm_norm_only_decode_bs1_t1_bf16,decode,norm_only,decode_bs1_s1,rms_d01;rms_d01_r02,exec_60df0f1b598355ad,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,40,0.05223679840564728,0.05223679840564728,0.023911007906255274,0.05135359764099121,0.05311999917030334,False,False,True,False
phase2_rmsnorm_norm_only_decode_bs1_t1_bf16,decode,norm_only,decode_bs1_s1,rms_d01;rms_d01_r02,exec_887344c50aa6f4cd,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,40,0.05185279846191407,0.05185279846191407,0.012916803881240295,0.05137919783592224,0.05232639908790589,False,False,True,False
phase2_rmsnorm_norm_only_decode_bs1_t1_bf16,decode,norm_only,decode_bs1_s1,rms_d01;rms_d01_r02,exec_a2b790dd3fed1692,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,40,0.05053439885377884,0.05053439885377884,0.02435826583113687,0.04966399967670441,0.05140479803085327,True,True,True,False
phase2_rmsnorm_norm_only_decode_bs8_t1_bf16,decode,norm_only,decode_bs8_s1,rms_d02;rms_d02_r02,exec_5883fadccb720e11,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,40,0.050112000107765196,0.050112000107765196,0.00036123226765047737,0.05009920001029968,0.05012480020523071,True,False,True,False
phase2_rmsnorm_norm_only_decode_bs8_t1_bf16,decode,norm_only,decode_bs8_s1,rms_d02;rms_d02_r02,exec_d7347659e318b8c4,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,40,0.05008640065789223,0.05008640065789223,0.005421232396291895,0.04989439994096756,0.05027840137481689,True,False,True,False
phase2_rmsnorm_norm_only_decode_bs8_t1_bf16,decode,norm_only,decode_bs8_s1,rms_d02;rms_d02_r02,exec_154283e20cb677e4,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,40,0.053388799726963046,0.053388799726963046,0.017292003676819045,0.05273599922657013,0.054041600227355956,False,False,True,False
phase2_rmsnorm_norm_only_decode_bs8_t1_bf16,decode,norm_only,decode_bs8_s1,rms_d02;rms_d02_r02,exec_37f0b474f554912c,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,40,0.05242879986763001,0.05242879986763001,0.01450116296458876,0.05189120173454285,0.05296639800071716,False,False,True,False
phase2_rmsnorm_norm_only_decode_bs8_t1_bf16,decode,norm_only,decode_bs8_s1,rms_d02;rms_d02_r02,exec_0c9c7ec72bdf4c62,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,40,0.05256959795951843,0.05256959795951843,0.012740680058876998,0.052095997333526614,0.05304319858551025,False,False,True,False
phase2_rmsnorm_norm_only_decode_bs8_t1_bf16,decode,norm_only,decode_bs8_s1,rms_d02;rms_d02_r02,exec_7267ef3dc22824e2,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,40,0.05064959973096848,0.05064959973096848,0.003931337651332786,0.05050880014896393,0.05079039931297302,True,True,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02;rms_p02_r02,exec_57e88e71994776fa,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,40,0.08089599758386612,0.08089599758386612,0.05370433228000681,0.07782399654388428,0.08396799862384796,True,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02;rms_p02_r02,exec_1e95157da6619bd4,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,40,0.08140799775719643,0.08140799775719643,0.044472140883546514,0.07884799689054489,0.08396799862384796,True,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02;rms_p02_r02,exec_fd8763cda4d570ad,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,40,0.0865279994904995,0.0865279994904995,0.041840652350953585,0.08396799862384796,0.08908800035715103,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02;rms_p02_r02,exec_356e9fcefe5d3ab4,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,40,0.08524799905717373,0.08524799905717373,0.05520955777203152,0.08191999793052673,0.08857600018382072,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02;rms_p02_r02,exec_ab32b108bc9a9b04,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,40,0.08550399914383888,0.08550399914383888,0.04234173818250407,0.08294399827718735,0.08806400001049042,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s1024_bf16,prefill,norm_only,prefill_bs1_s1024,rms_p02;rms_p02_r02,exec_8c3f4bb76008d5b4,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,40,0.08243199810385704,0.08243199810385704,0.02635181503724398,0.08089599758386612,0.08396799862384796,True,True,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_5f73210a4a54d197,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,20,0.08089599758386612,0.08191999830305577,0.05946584021878837,0.07884799689054489,0.08191999793052673,True,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_2f3e884ecba9be92,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,20,0.08089599758386612,0.0825343981385231,0.06812238104029322,0.07884799689054489,0.08191999793052673,True,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_f0591866ff0b942c,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,20,0.08601599931716919,0.08919039964675904,0.0955432436005195,0.08499199897050858,0.0880896000191569,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_cccd2bd5545180ee,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,20,0.08396799862384796,0.08422399871051311,0.028135501169714444,0.08294399827718735,0.08396799862384796,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_7c091c649bc5e400,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,20,0.0865279994904995,0.08780799955129623,0.05635835689899646,0.08497919896617533,0.08960000053048134,False,False,True,False
phase2_rmsnorm_norm_only_prefill_bs1_s128_bf16,prefill,norm_only,prefill_bs1_s128,rms_p01,exec_bc717bc2cca7b45c,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,20,0.08191999793052673,0.08330239839851857,0.0451701785357696,0.08089599758386612,0.08396799862384796,True,True,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03;rms_d03_r02,exec_7e7de70a814b6faa,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,40,0.05032960027456283,0.05032960027456283,0.017983398334312194,0.04968959987163544,0.050969600677490234,True,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03;rms_d03_r02,exec_59268c1583107a7e,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,40,0.05021440014243126,0.05021440014243126,0.02054810359566715,0.04948479980230332,0.050944000482559204,True,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03;rms_d03_r02,exec_cc84a16f31372ca7,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,40,0.05304319858551025,0.05304319858551025,0.023206225511742014,0.052172797918319705,0.05391359925270081,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03;rms_d03_r02,exec_94093b9523601a31,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,40,0.05236479938030243,0.05236479938030243,0.025235326040677727,0.0514303982257843,0.053299200534820554,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03;rms_d03_r02,exec_e27523834763a323,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,40,0.0529664009809494,0.0529664009809494,0.028024505840683896,0.05191680192947387,0.054016000032424925,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs1_t1_bf16,decode,residual_silu,decode_bs1_s1,rms_d03;rms_d03_r02,exec_13c177e7134587f1,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,40,0.05121279805898667,0.05121279805898667,0.023682132112068634,0.05035519897937775,0.052070397138595584,True,True,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04;rms_d04_r02,exec_a2ac49f077d29770,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,40,0.050086399912834166,0.050086399912834166,0.004698419712139792,0.04991999864578247,0.05025280117988586,True,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04;rms_d04_r02,exec_8b2f29c1177b797f,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,40,0.05004799962043762,0.05004799962043762,0.002170165230104839,0.04997119903564453,0.05012480020523071,True,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04;rms_d04_r02,exec_77c5f96e61eca216,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,40,0.0532735988497734,0.0532735988497734,0.010873381770673523,0.05286399722099304,0.053683200478553766,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04;rms_d04_r02,exec_e2dda86a44bc70f0,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,40,0.05255680084228516,0.05255680084228516,0.004822002025132906,0.05237759947776795,0.05273600220680237,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04;rms_d04_r02,exec_bc68aafd46f9d8b9,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,40,0.05308160036802292,0.05308160036802292,0.007843500060017999,0.05278719961643219,0.053376001119613645,False,False,True,False
phase2_rmsnorm_residual_silu_decode_bs8_t1_bf16,decode,residual_silu,decode_bs8_s1,rms_d04;rms_d04_r02,exec_54d1e297ef5d2424,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,40,0.05080319941043854,0.05080319941043854,0.0017815877391089616,0.05073919892311096,0.05086719989776611,True,True,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_2dd13e33560c20fe,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,20,0.07884799689054489,0.08135679811239242,0.08048702043994933,0.07884799689054489,0.0798719972372055,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_7d5c7a12a87b7bcf,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,20,0.0798719972372055,0.08028159886598588,0.046156436007804,0.07833599671721458,0.08038399741053581,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_6ba7894e105cb514,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,20,0.08396799862384796,0.08412159867584705,0.03040650924666892,0.08294399827718735,0.08396799862384796,False,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_6ef41f4e5663ee17,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,20,0.08191999793052673,0.08273919820785522,0.04317237195012986,0.08089599758386612,0.08294399827718735,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_6e40271f29e13afe,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,20,0.08294399827718735,0.08284159824252128,0.03051610593423689,0.08191999793052673,0.08294399827718735,False,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s1024_bf16,prefill,residual_silu,prefill_bs1_s1024,rms_p04,exec_af5ce6abb2bafb12,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,20,0.0798719972372055,0.07982079796493054,0.026804960428667698,0.07884799689054489,0.0798719972372055,True,True,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03;rms_p03_r02,exec_d3138babb0800898,cls_17e5510fbe3407dd,rms_fx_0924df04b5c3;rms_fx_54a4c3ab315d,sem_1f8ff2cd110a45ba;sem_286a68462afba0aa,40,0.07833599671721458,0.07833599671721458,0.00924322941437697,0.07782399654388428,0.07884799689054489,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03;rms_p03_r02,exec_528dd70a7c208313,cls_018d0f9a8de8b4df,rms_fx_72caa1fb2724;rms_fx_b02fd9dbcd8a,sem_584eba078e62c9da;sem_f9305041e4a24aea,40,0.07833599671721458,0.07833599671721458,0.00924322941437697,0.07782399654388428,0.07884799689054489,True,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03;rms_p03_r02,exec_178c2bf869fa9d1a,cls_81fa9094b945fa54,rms_fx_6504b36561f7,sem_5bb3ef804d6e34e0,40,0.0826879981905222,0.0826879981905222,0.01313511522058029,0.08191999793052673,0.08345599845051765,False,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03;rms_p03_r02,exec_776a958976da4370,cls_8eaafc665cf04543,rms_fx_4787f6189a43,sem_6217483aedc0e5e0,40,0.08191999793052673,0.08191999793052673,0.0,0.08191999793052673,0.08191999793052673,False,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03;rms_p03_r02,exec_d5373d0b74ded389,cls_5230f0aec41a587a,rms_fx_e5cb954f0d48,sem_9d4de2b6c6ee960c,40,0.08243199810385704,0.08243199810385704,0.008783938345747993,0.08191999793052673,0.08294399827718735,False,False,True,False
phase2_rmsnorm_residual_silu_prefill_bs1_s128_bf16,prefill,residual_silu,prefill_bs1_s128,rms_p03;rms_p03_r02,exec_2c125605b42c837b,cls_c72c7a747a95016b,rms_fx_76e338f0fc74,sem_e8052199546100d5,40,0.0793599970638752,0.0793599970638752,0.00912396189327352,0.07884799689054489,0.0798719972372055,True,True,True,False
