graph_id,shape_id,seq_len,hidden_dim,intermediate_dim,selector_name,num_candidates,baseline_candidate_id,baseline_latency_ms,oracle_candidate_id,oracle_latency_ms,selected_candidate_id,selected_latency_ms,speedup_vs_baseline,regret_vs_oracle,decision_time_p50_ms,decision_time_p95_ms,win_over_2pct
g01_010,s1_seq512,512,768,1536,Baseline,6,baseline_separate_silu,0.06348799914121628,fused_chunk_silu,0.06143999844789505,baseline_separate_silu,0.06348799914121628,1.0,0.03333334545992961,0.00010999792721122503,0.00014050383470021186,0
g01_010,s1_seq512,512,768,1536,Heuristic,6,baseline_separate_silu,0.06348799914121628,fused_chunk_silu,0.06143999844789505,separate_inplace_silu,0.06348799914121628,1.0,0.03333334545992961,0.0050779926823452115,0.0052579998737201095,0
g01_010,s1_seq512,512,768,1536,Oracle,6,baseline_separate_silu,0.06348799914121628,fused_chunk_silu,0.06143999844789505,fused_chunk_silu,0.06143999844789505,1.0333333454599296,0.0,0.0008319912012666464,0.0009010465873870999,1
g01_011,s1_seq512,512,1024,3072,Baseline,6,baseline_separate_silu,0.1157120019197464,fused_split_inplace_silu,0.09728000313043594,baseline_separate_silu,0.1157120019197464,1.0,0.18947366566792034,0.00010999792721122503,0.00014000397641211748,0
g01_011,s1_seq512,512,1024,3072,Heuristic,6,baseline_separate_silu,0.1157120019197464,fused_split_inplace_silu,0.09728000313043594,separate_inplace_silu,0.11468800157308578,1.0089285743287457,0.17894734665364553,0.005027504812460393,0.00525900031789206,0
g01_011,s1_seq512,512,1024,3072,Oracle,6,baseline_separate_silu,0.1157120019197464,fused_split_inplace_silu,0.09728000313043594,fused_split_inplace_silu,0.09728000313043594,1.1894736656679203,0.0,0.0008409988367930055,0.0009024508472066373,1
g01_012,s1_seq512,512,1280,3840,Baseline,6,baseline_separate_silu,0.1372160017490387,baseline_separate_silu,0.1372160017490387,baseline_separate_silu,0.1372160017490387,1.0,0.0,0.00010999792721122503,0.0001414577127434313,0
g01_012,s1_seq512,512,1280,3840,Heuristic,6,baseline_separate_silu,0.1372160017490387,baseline_separate_silu,0.1372160017490387,separate_inplace_silu,0.1372160017490387,1.0,0.0,0.00507800723426044,0.0053699979616794735,0
g01_012,s1_seq512,512,1280,3840,Oracle,6,baseline_separate_silu,0.1372160017490387,baseline_separate_silu,0.1372160017490387,baseline_separate_silu,0.1372160017490387,1.0,0.0,0.0008310016710311174,0.0008925031579565256,0
g01_013,s1_seq512,512,1536,3072,Baseline,6,baseline_separate_silu,0.14233599603176117,fused_split_inplace_silu,0.11161600053310394,baseline_separate_silu,0.14233599603176117,1.0,0.2752293161547752,0.00010999792721122503,0.00014099350664764643,0
g01_013,s1_seq512,512,1536,3072,Heuristic,6,baseline_separate_silu,0.14233599603176117,fused_split_inplace_silu,0.11161600053310394,separate_inplace_silu,0.13619199395179749,1.0451127992306084,0.22018342622305842,0.005016998329665512,0.005319997580954804,1
g01_013,s1_seq512,512,1536,3072,Oracle,6,baseline_separate_silu,0.14233599603176117,fused_split_inplace_silu,0.11161600053310394,fused_split_inplace_silu,0.11161600053310394,1.2752293161547752,0.0,0.0008319984772242606,0.0008824419637676328,1
g01_014,s1_seq512,512,512,2048,Baseline,6,baseline_separate_silu,0.06451199948787689,separate_inplace_silu,0.06348799914121628,baseline_separate_silu,0.06451199948787689,1.0,0.01612903793649134,0.00010999792721122503,0.00014000397641211748,0
g01_014,s1_seq512,512,512,2048,Heuristic,6,baseline_separate_silu,0.06451199948787689,separate_inplace_silu,0.06348799914121628,separate_inplace_silu,0.06348799914121628,1.0161290379364913,0.0,0.005048001185059547,0.005259499448584393,0
g01_014,s1_seq512,512,512,2048,Oracle,6,baseline_separate_silu,0.06451199948787689,separate_inplace_silu,0.06348799914121628,separate_inplace_silu,0.06348799914121628,1.0161290379364913,0.0,0.0008210045052692294,0.0008914998034015297,0
g01_015,s1_seq512,512,768,2304,Baseline,6,baseline_separate_silu,0.07884799689054489,separate_inplace_silu,0.07782399654388428,baseline_separate_silu,0.07884799689054489,1.0,0.013157899775594117,0.00010999792721122503,0.00013144672266207633,0
g01_015,s1_seq512,512,768,2304,Heuristic,6,baseline_separate_silu,0.07884799689054489,separate_inplace_silu,0.07782399654388428,separate_inplace_silu,0.07782399654388428,1.0131578997755941,0.0,0.0050274975365027785,0.005379495269153267,0
g01_015,s1_seq512,512,768,2304,Oracle,6,baseline_separate_silu,0.07884799689054489,separate_inplace_silu,0.07782399654388428,separate_inplace_silu,0.07782399654388428,1.0131578997755941,0.0,0.0008210045052692294,0.0008824557880870998,0
g01_016,s1_seq512,512,1024,3072,Baseline,6,baseline_separate_silu,0.11059200018644333,fused_chunk_silu,0.09318400174379349,baseline_separate_silu,0.11059200018644333,1.0,0.18681316660463443,0.00010999792721122503,0.00014000397641211748,0
g01_016,s1_seq512,512,1024,3072,Heuristic,6,baseline_separate_silu,0.11059200018644333,fused_chunk_silu,0.09318400174379349,separate_inplace_silu,0.11059200018644333,1.0,0.18681316660463443,0.0050579983508214355,0.005380045331548899,0
g01_016,s1_seq512,512,1024,3072,Oracle,6,baseline_separate_silu,0.11059200018644333,fused_chunk_silu,0.09318400174379349,fused_chunk_silu,0.09318400174379349,1.1868131666046344,0.0,0.0008220085874199867,0.0008810020517557859,1
g01_017,s1_seq512,512,1280,2560,Baseline,6,baseline_separate_silu,0.11980800330638885,fused_chunk_silu,0.09728000313043594,baseline_separate_silu,0.11980800330638885,1.0,0.23157894172501914,0.00010999792721122503,0.00014000397641211748,0
g01_017,s1_seq512,512,1280,2560,Heuristic,6,baseline_separate_silu,0.11980800330638885,fused_chunk_silu,0.09728000313043594,separate_inplace_silu,0.11878400295972824,1.0086206923587833,0.22105262271074455,0.005057503585703671,0.005328494444256648,0
g01_017,s1_seq512,512,1280,2560,Oracle,6,baseline_separate_silu,0.11980800330638885,fused_chunk_silu,0.09728000313043594,fused_chunk_silu,0.09728000313043594,1.2315789417250191,0.0,0.0008310016710311174,0.0008924529538489877,1
g01_018,s1_seq512,512,1536,3072,Baseline,6,baseline_separate_silu,0.13619199395179749,fused_chunk_silu,0.11264000087976456,baseline_separate_silu,0.13619199395179749,1.0,0.20909084595243432,0.00010999792721122503,0.00014000397641211748,0
g01_018,s1_seq512,512,1536,3072,Heuristic,6,baseline_separate_silu,0.13619199395179749,fused_chunk_silu,0.11264000087976456,separate_inplace_silu,0.13619199395179749,1.0,0.20909084595243432,0.005038004019297659,0.005369952123146504,0
g01_018,s1_seq512,512,1536,3072,Oracle,6,baseline_separate_silu,0.13619199395179749,fused_chunk_silu,0.11264000087976456,fused_chunk_silu,0.11264000087976456,1.2090908459524343,0.0,0.0008264905773103237,0.0009024501196108758,1
g01_019,s1_seq512,512,512,1024,Baseline,6,baseline_separate_silu,0.048128001391887665,separate_inplace_silu,0.04710400104522705,baseline_separate_silu,0.048128001391887665,1.0,0.02173913731186894,0.00010999792721122503,0.00014005418051965535,0
g01_019,s1_seq512,512,512,1024,Heuristic,6,baseline_separate_silu,0.048128001391887665,separate_inplace_silu,0.04710400104522705,separate_inplace_silu,0.04710400104522705,1.021739137311869,0.0,0.0050125017878599465,0.005238955782260746,1
g01_019,s1_seq512,512,512,1024,Oracle,6,baseline_separate_silu,0.048128001391887665,separate_inplace_silu,0.04710400104522705,separate_inplace_silu,0.04710400104522705,1.021739137311869,0.0,0.0008310016710311174,0.0008924893336370586,1
g02_000,s2_seq2048,2048,768,3072,Baseline,6,baseline_separate_silu,0.22118400037288666,separate_inplace_silu,0.2170879989862442,baseline_separate_silu,0.22118400037288666,1.0,0.018867931003878402,0.00010999792721122503,0.00013998942449688911,0
g02_000,s2_seq2048,2048,768,3072,Heuristic,6,baseline_separate_silu,0.22118400037288666,separate_inplace_silu,0.2170879989862442,separate_inplace_silu,0.2170879989862442,1.0188679310038784,0.0,0.0050374947022646666,0.0053020528866909436,0
g02_000,s2_seq2048,2048,768,3072,Oracle,6,baseline_separate_silu,0.22118400037288666,separate_inplace_silu,0.2170879989862442,separate_inplace_silu,0.2170879989862442,1.0188679310038784,0.0,0.0008210045052692294,0.0008724586223252118,0
g02_001,s2_seq2048,2048,1024,2560,Baseline,6,baseline_separate_silu,0.2452479973435402,fused_chunk_silu,0.24063999950885773,baseline_separate_silu,0.2452479973435402,1.0,0.019148927211134037,0.00010999792721122503,0.00013099706848151982,0
g02_001,s2_seq2048,2048,1024,2560,Heuristic,6,baseline_separate_silu,0.2452479973435402,fused_chunk_silu,0.24063999950885773,separate_inplace_silu,0.24166399985551834,1.0148304980889358,0.004255320598198997,0.005007008439861238,0.0053704519814345986,0
g02_001,s2_seq2048,2048,1024,2560,Oracle,6,baseline_separate_silu,0.2452479973435402,fused_chunk_silu,0.24063999950885773,fused_chunk_silu,0.24063999950885773,1.019148927211134,0.0,0.0008309871191158891,0.0008914990758057683,0
g02_002,s2_seq2048,2048,1280,2560,Baseline,6,baseline_separate_silu,0.28467199206352234,fused_split_inplace_silu,0.2677759975194931,baseline_separate_silu,0.28467199206352234,1.0,0.06309749454970959,0.00010999792721122503,0.00014099423424340785,0
g02_002,s2_seq2048,2048,1280,2560,Heuristic,6,baseline_separate_silu,0.28467199206352234,fused_split_inplace_silu,0.2677759975194931,separate_inplace_silu,0.2831360101699829,1.0054248906474923,0.05736142444720671,0.0050679955165833235,0.005340491770766675,0
g02_002,s2_seq2048,2048,1280,2560,Oracle,6,baseline_separate_silu,0.28467199206352234,fused_split_inplace_silu,0.2677759975194931,fused_split_inplace_silu,0.2677759975194931,1.0630974945497096,0.0,0.0008210045052692294,0.0008810522558633238,1
g02_003,s2_seq2048,2048,384,1536,Baseline,6,baseline_separate_silu,0.10342399775981903,separate_inplace_silu,0.10239999741315842,baseline_separate_silu,0.10342399775981903,1.0,0.010000003637978816,0.00010999792721122503,0.00014000397641211748,0
g02_003,s2_seq2048,2048,384,1536,Heuristic,6,baseline_separate_silu,0.10342399775981903,separate_inplace_silu,0.10239999741315842,separate_inplace_silu,0.10239999741315842,1.0100000036379788,0.0,0.005012996552977711,0.005258499732008204,0
g02_003,s2_seq2048,2048,384,1536,Oracle,6,baseline_separate_silu,0.10342399775981903,separate_inplace_silu,0.10239999741315842,separate_inplace_silu,0.10239999741315842,1.0100000036379788,0.0,0.0008220013114623725,0.0009115574357565492,0
g02_004,s2_seq2048,2048,512,2048,Baseline,6,baseline_separate_silu,0.12185599654912949,separate_inplace_silu,0.12083200365304947,baseline_separate_silu,0.12185599654912949,1.0,0.008474517223270306,0.00010999792721122503,0.0001300562871620059,0
g02_004,s2_seq2048,2048,512,2048,Heuristic,6,baseline_separate_silu,0.12185599654912949,separate_inplace_silu,0.12083200365304947,separate_inplace_silu,0.12083200365304947,1.0084745172232703,0.0,0.005067508027423173,0.005377995694288984,0
g02_004,s2_seq2048,2048,512,2048,Oracle,6,baseline_separate_silu,0.12185599654912949,separate_inplace_silu,0.12083200365304947,separate_inplace_silu,0.12083200365304947,1.0084745172232703,0.0,0.0008209972293116152,0.000880988227436319,0
g02_005,s2_seq2048,2048,768,2048,Baseline,6,baseline_separate_silu,0.14950400590896606,separate_inplace_silu,0.14745600521564484,baseline_separate_silu,0.14950400590896606,1.0,0.013888893099512467,0.00010999792721122503,0.00014000397641211748,0
g02_005,s2_seq2048,2048,768,2048,Heuristic,6,baseline_separate_silu,0.14950400590896606,separate_inplace_silu,0.14745600521564484,separate_inplace_silu,0.14745600521564484,1.0138888930995125,0.0,0.005047499143984169,0.005339505878509953,0
g02_005,s2_seq2048,2048,768,2048,Oracle,6,baseline_separate_silu,0.14950400590896606,separate_inplace_silu,0.14745600521564484,separate_inplace_silu,0.14745600521564484,1.0138888930995125,0.0,0.0008210045052692294,0.0008724586223252118,0
g02_006,s2_seq2048,2048,1024,2048,Baseline,6,baseline_separate_silu,0.17971199750900269,separate_inplace_silu,0.17868799716234207,baseline_separate_silu,0.17971199750900269,1.0,0.005730661056826847,0.00010999792721122503,0.00013146054698154328,0
g02_006,s2_seq2048,2048,1024,2048,Heuristic,6,baseline_separate_silu,0.17971199750900269,separate_inplace_silu,0.17868799716234207,separate_inplace_silu,0.17868799716234207,1.0057306610568268,0.0,0.005052497726865113,0.005269010580377653,0
g02_006,s2_seq2048,2048,1024,2048,Oracle,6,baseline_separate_silu,0.17971199750900269,separate_inplace_silu,0.17868799716234207,separate_inplace_silu,0.17868799716234207,1.0057306610568268,0.0,0.0008119968697428703,0.000890999217517674,0
g02_007,s2_seq2048,2048,1280,3840,Baseline,6,baseline_separate_silu,0.3850240111351013,baseline_separate_silu,0.3850240111351013,baseline_separate_silu,0.3850240111351013,1.0,0.0,0.00010999792721122503,0.00013000681065022945,0
g02_007,s2_seq2048,2048,1280,3840,Heuristic,6,baseline_separate_silu,0.3850240111351013,baseline_separate_silu,0.3850240111351013,separate_inplace_silu,0.40038400888442993,0.9616368351170532,0.03989361002199665,0.005013003828935325,0.0052070456149522215,0
g02_007,s2_seq2048,2048,1280,3840,Oracle,6,baseline_separate_silu,0.3850240111351013,baseline_separate_silu,0.3850240111351013,baseline_separate_silu,0.3850240111351013,1.0,0.0,0.0008310016710311174,0.0009009971108753234,0
g02_008,s2_seq2048,2048,384,1280,Baseline,6,baseline_separate_silu,0.09932799637317657,separate_inplace_silu,0.09625600278377533,baseline_separate_silu,0.09932799637317657,1.0,0.03191482609455565,0.00010999792721122503,0.0001300562871620059,0
g02_008,s2_seq2048,2048,384,1280,Heuristic,6,baseline_separate_silu,0.09932799637317657,separate_inplace_silu,0.09625600278377533,separate_inplace_silu,0.09625600278377533,1.0319148260945556,0.0,0.005052505002822727,0.005259449972072616,1
g02_008,s2_seq2048,2048,384,1280,Oracle,6,baseline_separate_silu,0.09932799637317657,separate_inplace_silu,0.09625600278377533,separate_inplace_silu,0.09625600278377533,1.0319148260945556,0.0,0.0008220013114623725,0.0008914990758057683,1
g02_009,s2_seq2048,2048,512,1280,Baseline,6,baseline_separate_silu,0.10035199671983719,baseline_separate_silu,0.10035199671983719,baseline_separate_silu,0.10035199671983719,1.0,0.0,0.00010999792721122503,0.00014000397641211748,0
g02_009,s2_seq2048,2048,512,1280,Heuristic,6,baseline_separate_silu,0.10035199671983719,baseline_separate_silu,0.10035199671983719,separate_inplace_silu,0.10035199671983719,1.0,0.0,0.005036999937146902,0.005319497722666711,0
g02_009,s2_seq2048,2048,512,1280,Oracle,6,baseline_separate_silu,0.10035199671983719,baseline_separate_silu,0.10035199671983719,baseline_separate_silu,0.10035199671983719,1.0,0.0,0.0008309871191158891,0.0008910494216252118,0
g02_010,s2_seq2048,2048,768,1536,Baseline,6,baseline_separate_silu,0.13209599256515503,baseline_separate_silu,0.13209599256515503,baseline_separate_silu,0.13209599256515503,1.0,0.0,0.00010999792721122503,0.00014000397641211748,0
g02_010,s2_seq2048,2048,768,1536,Heuristic,6,baseline_separate_silu,0.13209599256515503,baseline_separate_silu,0.13209599256515503,separate_inplace_silu,0.13209599256515503,1.0,0.0,0.005027002771385014,0.005331508873496204,0
g02_010,s2_seq2048,2048,768,1536,Oracle,6,baseline_separate_silu,0.13209599256515503,baseline_separate_silu,0.13209599256515503,baseline_separate_silu,0.13209599256515503,1.0,0.0,0.0008220085874199867,0.0008729446562938392,0
g02_011,s2_seq2048,2048,1024,4096,Baseline,6,baseline_separate_silu,0.32921600341796875,baseline_separate_silu,0.32921600341796875,baseline_separate_silu,0.32921600341796875,1.0,0.0,0.00010100484360009432,0.00013999015209265053,0
g02_011,s2_seq2048,2048,1024,4096,Heuristic,6,baseline_separate_silu,0.32921600341796875,baseline_separate_silu,0.32921600341796875,separate_inplace_silu,0.3409920036792755,0.9654654650717768,0.03576982934926187,0.004998000804334879,0.005262500053504482,0
g02_011,s2_seq2048,2048,1024,4096,Oracle,6,baseline_separate_silu,0.32921600341796875,baseline_separate_silu,0.32921600341796875,baseline_separate_silu,0.32921600341796875,1.0,0.0,0.0008310016710311174,0.000890999217517674,0
g02_012,s2_seq2048,2048,1280,3840,Baseline,6,baseline_separate_silu,0.38809600472450256,baseline_separate_silu,0.38809600472450256,baseline_separate_silu,0.38809600472450256,1.0,0.0,0.00010999792721122503,0.0001309963408857584,0
g02_012,s2_seq2048,2048,1280,3840,Heuristic,6,baseline_separate_silu,0.38809600472450256,baseline_separate_silu,0.38809600472450256,separate_inplace_silu,0.3983359932899475,0.9742930873987296,0.026385194489992214,0.005027002771385014,0.005198988219490275,0
g02_012,s2_seq2048,2048,1280,3840,Oracle,6,baseline_separate_silu,0.38809600472450256,baseline_separate_silu,0.38809600472450256,baseline_separate_silu,0.38809600472450256,1.0,0.0,0.0008310016710311174,0.0009210547432303429,0
g02_013,s2_seq2048,2048,384,1280,Baseline,6,baseline_separate_silu,0.0942080020904541,separate_inplace_silu,0.09216000139713287,baseline_separate_silu,0.0942080020904541,1.0,0.022222229408353167,0.00010999792721122503,0.00013000681065022945,0
g02_013,s2_seq2048,2048,384,1280,Heuristic,6,baseline_separate_silu,0.0942080020904541,separate_inplace_silu,0.09216000139713287,separate_inplace_silu,0.09216000139713287,1.0222222294083532,0.0,0.0050075032049790025,0.00532849517185241,1
g02_013,s2_seq2048,2048,384,1280,Oracle,6,baseline_separate_silu,0.0942080020904541,separate_inplace_silu,0.09216000139713287,separate_inplace_silu,0.09216000139713287,1.0222222294083532,0.0,0.0008219940355047584,0.0009210052667185664,1
g02_014,s2_seq2048,2048,512,1024,Baseline,6,baseline_separate_silu,0.07884799689054489,separate_inplace_silu,0.07782399654388428,baseline_separate_silu,0.07884799689054489,1.0,0.013157899775594117,0.00010999792721122503,0.00014000397641211748,0
g02_014,s2_seq2048,2048,512,1024,Heuristic,6,baseline_separate_silu,0.07884799689054489,separate_inplace_silu,0.07782399654388428,separate_inplace_silu,0.07782399654388428,1.0131578997755941,0.0,0.005037501978222281,0.005358500493457541,0
g02_014,s2_seq2048,2048,512,1024,Oracle,6,baseline_separate_silu,0.07884799689054489,separate_inplace_silu,0.07782399654388428,separate_inplace_silu,0.07782399654388428,1.0131578997755941,0.0,0.0008265051292255521,0.0008824557880870998,0
g02_015,s2_seq2048,2048,768,2304,Baseline,6,baseline_separate_silu,0.1955839991569519,separate_inplace_silu,0.19302400201559067,baseline_separate_silu,0.1955839991569519,1.0,0.013262584521247511,0.00010999792721122503,0.0001414577127434313,0
g02_015,s2_seq2048,2048,768,2304,Heuristic,6,baseline_separate_silu,0.1955839991569519,separate_inplace_silu,0.19302400201559067,separate_inplace_silu,0.19302400201559067,1.0132625845212475,0.0,0.0049974987632595,0.005297989264363423,0
g02_015,s2_seq2048,2048,768,2304,Oracle,6,baseline_separate_silu,0.1955839991569519,separate_inplace_silu,0.19302400201559067,separate_inplace_silu,0.19302400201559067,1.0132625845212475,0.0,0.0008219940355047584,0.0008729453838896006,0
g02_016,s2_seq2048,2048,1024,3072,Baseline,6,baseline_separate_silu,0.25804799795150757,baseline_separate_silu,0.25804799795150757,baseline_separate_silu,0.25804799795150757,1.0,0.0,0.00010999792721122503,0.00013000681065022945,0
g02_016,s2_seq2048,2048,1024,3072,Heuristic,6,baseline_separate_silu,0.25804799795150757,baseline_separate_silu,0.25804799795150757,separate_inplace_silu,0.2590719908475876,0.9960474581110451,0.003968226470303593,0.0049779919208958745,0.005288505781209096,0
g02_016,s2_seq2048,2048,1024,3072,Oracle,6,baseline_separate_silu,0.25804799795150757,baseline_separate_silu,0.25804799795150757,baseline_separate_silu,0.25804799795150757,1.0,0.0,0.0008210045052692294,0.0009014969691634178,0
g02_017,s2_seq2048,2048,1280,3328,Baseline,6,baseline_separate_silu,0.3235839903354645,baseline_separate_silu,0.3235839903354645,baseline_separate_silu,0.3235839903354645,1.0,0.0,0.00010999792721122503,0.00013050666893832383,0
g02_017,s2_seq2048,2048,1280,3328,Heuristic,6,baseline_separate_silu,0.3235839903354645,baseline_separate_silu,0.3235839903354645,separate_inplace_silu,0.3266560137271881,0.9905955400708181,0.009493743459121129,0.004968002031091601,0.0051675422582775354,0
g02_017,s2_seq2048,2048,1280,3328,Oracle,6,baseline_separate_silu,0.3235839903354645,baseline_separate_silu,0.3235839903354645,baseline_separate_silu,0.3235839903354645,1.0,0.0,0.0008310016710311174,0.0008925031579565256,0
g02_018,s2_seq2048,2048,384,768,Baseline,6,baseline_separate_silu,0.07168000191450119,separate_inplace_silu,0.06963200122117996,baseline_separate_silu,0.07168000191450119,1.0,0.02941177414700369,0.00010999792721122503,0.00014000397641211748,0
g02_018,s2_seq2048,2048,384,768,Heuristic,6,baseline_separate_silu,0.07168000191450119,separate_inplace_silu,0.06963200122117996,separate_inplace_silu,0.06963200122117996,1.0294117741470037,0.0,0.0049974987632595,0.00524900242453441,1
g02_018,s2_seq2048,2048,384,768,Oracle,6,baseline_separate_silu,0.07168000191450119,separate_inplace_silu,0.06963200122117996,separate_inplace_silu,0.06963200122117996,1.0294117741470037,0.0,0.0008265051292255521,0.0008910486940294504,1
g02_019,s2_seq2048,2048,512,2048,Baseline,6,baseline_separate_silu,0.12083200365304947,separate_inplace_silu,0.11929600313305855,baseline_separate_silu,0.12083200365304947,1.0,0.012875540501367189,0.00010999792721122503,0.00014000397641211748,0
g02_019,s2_seq2048,2048,512,2048,Heuristic,6,baseline_separate_silu,0.12083200365304947,separate_inplace_silu,0.11929600313305855,separate_inplace_silu,0.11929600313305855,1.0128755405013672,0.0,0.005002497346140444,0.005350503488443792,0
g02_019,s2_seq2048,2048,512,2048,Oracle,6,baseline_separate_silu,0.12083200365304947,separate_inplace_silu,0.11929600313305855,separate_inplace_silu,0.11929600313305855,1.0128755405013672,0.0,0.0008310016710311174,0.0009009971108753234,0
